amount,time_hour,distance_from_home,used_new_device,is_international,is_fraud
116.58,14,19.23,0,0,0
285.72,15,3.27,0,0,0
474.2,4,28.75,1,0,0
125.12,20,36.09,0,0,0
108.37,12,30.34,0,0,0
13.33,18,41.97,0,0,0
119.4,1,10.79,0,0,0
71.7,5,6.53,1,0,0
140.14,0,88.15,0,0,0
73.83,14,12.45,0,0,0
41.22,14,18.71,0,1,0
14.97,13,79.2,0,0,0
56.73,6,27.91,1,0,0
15.25,4,48.62,0,1,1
29.2,19,10.81,0,0,0
655.35,15,6.87,0,0,0
88.08,16,9.64,0,0,0
113.85,10,41.6,0,0,0
310.27,14,21.18,0,0,0
812.87,19,88.27,0,0,0
131.1,15,40.82,0,0,0
251.08,2,10.99,0,0,0
59.39,5,18.23,0,0,0
54.74,20,9.48,0,0,0
77.3,22,42.67,0,0,0
167.44,12,42.26,0,0,0
171.95,0,51.13,0,0,0
56.8,20,20.88,0,0,0
21.44,13,11.19,0,0,0
150.11,1,41.03,0,0,0
20.6,1,10.62,0,0,0
129.59,14,13.61,1,0,0
177.34,17,29.57,0,0,0
180.9,8,37.62,0,0,0
210.04,2,48.24,0,0,0
309.37,3,67.29,0,0,0
103.96,14,77.2,0,0,0
196.54,4,56.1,0,0,0
144.81,19,36.45,0,0,0
30.99,19,6.55,0,0,0
3.9,4,39.92,0,0,0
50.22,9,13.45,0,0,0
87.79,15,32.5,0,0,0
144.0,11,11.16,0,1,0
284.53,13,38.3,0,0,0
32.77,21,32.08,1,0,0
20.12,10,54.83,0,0,0
496.48,18,33.93,0,0,0
17.15,5,39.86,0,0,0
97.65,9,48.55,0,0,0
132.13,19,14.7,0,0,0
116.93,2,38.32,1,0,0
13.49,21,20.87,0,0,0
8.81,14,31.58,0,0,0
16.72,10,44.91,0,0,0
132.13,21,6.11,0,0,0
117.9,1,14.28,0,0,0
39.94,23,13.36,0,0,0
152.32,5,21.99,0,0,0
257.28,16,15.36,1,1,1
6.37,17,45.88,0,0,0
103.41,3,10.41,0,0,0
175.34,22,7.15,1,0,0
43.62,8,36.55,0,0,0
55.18,9,70.31,0,0,0
142.65,20,77.27,0,0,0
342.32,1,25.33,0,0,0
249.05,10,20.67,0,0,0
131.25,10,12.21,0,0,0
196.52,10,8.6,0,0,0
68.08,0,8.38,0,0,0
153.65,13,7.54,0,0,0
94.15,0,25.12,0,0,0
31.6,20,22.99,0,0,0
181.47,22,58.97,0,0,0
121.95,8,18.56,0,0,0
66.62,23,69.11,0,0,0
363.44,0,56.94,0,0,0
3.17,20,12.72,1,0,0
56.92,21,29.22,0,0,0
8.78,21,23.59,0,0,0
218.2,3,48.64,0,0,0
181.65,0,5.86,0,1,0
60.37,18,6.23,0,1,0
168.9,9,20.11,1,0,0
75.61,14,37.94,0,0,0
211.74,19,2.56,0,0,0
90.82,3,79.9,0,0,0
79.73,19,19.14,0,0,0
409.38,13,6.83,0,0,0
43.33,4,9.73,0,0,0
19.25,14,35.87,0,0,0
131.76,14,15.0,0,0,0
522.63,15,37.39,0,0,0
71.18,15,25.03,0,0,0
9.61,3,90.29,0,0,0
62.17,8,12.84,0,0,0
105.76,0,45.82,0,0,0
26.5,4,31.89,0,0,0
160.99,8,6.63,0,0,0
914.48,19,13.98,0,0,0
90.15,4,23.79,0,0,0
65.71,3,40.64,0,0,0
76.8,15,75.51,0,0,0
18.35,1,24.53,0,0,0
322.19,15,4.32,0,0,0
80.38,17,4.31,0,0,0
73.48,1,14.97,0,0,0
161.68,15,47.82,1,0,0
87.52,0,26.64,0,0,0
156.72,15,17.65,0,0,0
9.51,2,49.52,1,0,0
252.08,14,48.13,0,0,0
423.28,10,21.9,0,0,0
156.95,9,27.33,1,0,0
463.72,16,14.09,0,0,0
24.63,3,71.71,0,0,0
97.35,16,71.9,0,0,0
138.12,3,22.75,1,0,0
130.75,18,16.56,0,0,0
76.99,0,33.86,1,0,0
61.89,13,35.42,0,0,0
20.34,23,35.71,0,0,0
74.57,10,16.09,1,0,0
26.63,6,47.46,0,0,0
198.85,16,15.29,1,0,0
35.14,3,21.68,0,0,0
9.05,9,12.09,1,0,0
120.57,16,80.02,1,0,0
135.67,3,11.22,0,0,0
308.26,18,13.27,0,0,0
129.05,17,55.09,0,0,0
63.58,16,66.66,0,0,0
243.69,5,32.49,0,0,0
116.57,6,7.41,0,0,0
12.39,5,26.92,0,0,0
125.15,11,6.77,0,0,0
357.93,8,43.95,1,1,0
75.7,17,18.49,0,0,0
52.72,1,11.78,0,0,0
23.23,16,31.38,0,0,0
24.63,20,71.1,0,0,0
85.05,0,56.02,1,0,0
135.83,22,11.56,0,0,0
12.61,8,22.19,0,1,0
420.94,5,3.24,0,0,0
211.06,1,61.86,0,0,0
132.51,5,17.94,0,0,0
264.42,8,6.97,0,0,0
12.54,2,36.02,0,0,0
97.18,15,47.53,0,1,0
149.18,23,15.8,1,0,0
264.61,14,13.52,0,0,0
229.5,11,17.71,0,0,0
48.67,22,26.33,0,0,0
424.23,7,28.18,1,0,0
19.92,5,25.68,1,0,0
312.08,2,57.47,0,0,0
530.76,22,15.47,1,0,0
29.25,3,12.93,1,0,0
192.06,9,12.56,0,0,0
6.17,13,56.18,0,0,0
77.99,20,73.62,0,0,0
108.94,23,28.25,0,0,0
130.36,14,49.11,0,0,0
412.18,6,33.67,0,0,0
167.33,6,80.81,1,0,0
98.46,7,28.3,0,0,0
248.85,9,15.56,0,0,0
450.97,18,13.59,0,0,0
3.35,18,43.53,0,0,0
607.02,1,34.02,0,0,0
13.51,14,66.98,0,1,0
252.61,0,39.22,0,0,0
49.35,9,36.89,0,0,0
21.27,5,5.75,0,0,0
86.93,21,30.49,0,0,0
154.91,12,64.78,0,0,0
71.94,9,24.81,0,0,0
8.42,11,9.28,0,0,0
137.24,23,11.46,0,0,0
349.04,5,26.95,0,0,0
72.49,5,61.32,1,0,0
36.57,0,17.08,0,0,0
87.66,11,2.36,1,0,0
7.44,22,27.62,0,0,0
257.63,22,29.1,0,0,0
262.6,9,22.09,0,0,0
133.01,13,38.97,0,0,0
65.34,14,7.39,1,0,0
241.25,22,24.38,0,0,0
121.35,23,17.55,0,0,0
262.25,3,2.97,0,0,0
149.73,0,39.88,0,0,0
230.15,7,32.5,1,0,0
136.91,2,13.9,0,0,0
80.2,13,37.66,1,0,0
475.32,16,14.28,0,0,0
116.84,1,16.18,0,0,0
139.36,14,25.16,0,0,0
37.36,5,60.99,0,0,0
147.38,4,17.8,0,0,0
127.16,13,74.56,0,0,0
30.66,18,42.45,0,0,0
9.22,8,24.05,0,0,0
139.09,7,68.67,0,0,0
216.39,2,42.3,1,0,0
111.16,17,35.64,0,0,0
38.58,7,13.02,0,0,0
164.73,15,13.69,0,0,0
12.52,14,14.09,0,0,0
87.46,20,23.15,0,1,0
26.76,14,92.74,0,0,0
30.59,15,25.23,1,0,0
33.9,0,40.22,0,0,0
73.34,9,32.46,0,1,0
7.88,18,27.36,0,0,0
76.07,4,51.32,0,0,0
107.53,17,15.7,1,0,0
99.04,2,69.48,0,0,0
72.38,3,14.62,0,0,0
274.09,3,37.36,1,0,0
23.56,10,4.78,0,0,0
105.69,8,18.94,0,0,0
9.61,0,88.27,0,0,0
11.07,15,1.13,1,0,0
127.95,8,7.81,0,0,0
125.21,10,27.77,0,0,0
315.6,5,40.92,0,0,0
122.42,16,9.42,1,1,1
482.05,11,29.39,0,0,0
7.49,21,9.71,0,0,0
15.47,7,37.03,0,0,0
6.76,15,68.43,1,0,0
30.74,4,33.58,1,0,0
116.89,20,20.53,0,0,0
155.59,0,26.01,0,0,0
7.0,16,36.32,0,0,0
437.73,23,53.67,0,0,0
276.93,20,27.73,0,0,0
52.78,7,71.72,0,0,0
12.05,9,8.63,1,0,0
27.93,17,86.84,0,0,0
20.36,14,20.26,0,0,0
19.74,19,29.82,0,0,0
109.65,12,30.11,0,0,0
42.32,9,14.34,0,0,0
66.51,8,39.52,0,0,0
683.53,12,52.5,0,0,0
172.95,2,70.55,0,0,0
446.33,21,27.85,0,0,0
23.07,22,19.57,0,0,0
72.22,2,25.09,0,0,0
121.36,0,25.5,1,0,0
11.98,1,42.55,0,1,0
0.63,10,44.04,0,0,0
166.5,13,79.73,0,0,0
154.01,9,18.71,0,0,0
79.35,6,35.64,0,0,0
100.9,22,24.15,0,0,0
80.54,0,23.09,0,0,0
3.64,6,24.95,0,0,0
61.28,14,42.42,0,0,0
29.23,10,15.58,1,0,0
15.54,5,36.08,0,0,0
471.01,21,37.33,0,0,0
137.2,6,20.75,0,0,0
195.66,6,16.4,1,0,0
56.83,0,54.2,0,0,0
74.92,9,2.39,0,0,0
40.56,20,9.54,0,0,0
15.3,14,15.41,0,0,0
29.59,7,26.43,0,0,0
239.56,23,26.26,0,0,0
169.77,18,15.44,0,0,0
118.76,2,40.42,0,0,0
96.68,22,38.36,0,0,0
383.49,14,14.3,0,0,0
11.33,3,34.79,0,0,0
49.4,5,11.51,0,0,0
64.6,9,13.91,0,1,0
228.78,17,42.59,0,0,0
734.22,15,20.48,0,0,0
41.3,17,17.61,1,0,0
311.09,5,11.16,0,0,0
266.34,18,4.05,0,0,0
38.17,16,43.13,0,0,0
76.46,17,40.54,0,0,0
79.06,12,21.72,0,1,0
574.02,6,39.28,1,1,0
29.93,19,59.11,0,0,0
240.79,11,31.25,0,0,0
61.01,1,33.07,1,0,0
196.88,11,20.69,0,0,0
81.71,11,13.37,0,0,0
129.54,23,8.62,0,0,0
268.12,3,6.6,0,0,0
244.57,3,19.73,0,0,0
301.96,17,59.84,0,0,0
9.22,15,6.24,0,0,0
176.67,13,34.75,0,0,0
22.62,16,37.16,0,0,0
80.63,16,21.53,0,0,0
119.31,2,43.78,0,0,0
77.31,5,64.44,0,0,0
109.97,22,64.27,0,0,0
849.38,12,50.07,0,0,0
21.79,8,9.3,0,0,0
168.8,20,37.87,0,0,0
75.63,8,25.9,0,0,0
21.41,7,13.37,0,0,0
25.93,16,35.11,0,0,0
447.19,15,22.07,0,0,0
317.54,15,9.21,0,0,0
356.34,18,42.14,0,1,0
715.73,23,23.56,0,0,0
35.04,15,36.52,0,0,0
65.88,13,18.18,0,0,0
165.94,19,53.12,0,1,0
99.19,13,8.95,0,0,0
81.29,13,19.21,0,0,0
66.43,13,28.69,0,0,0
135.13,11,6.87,0,0,0
128.56,5,45.45,0,0,0
26.41,19,24.25,0,0,0
95.72,12,7.25,0,0,0
120.94,15,28.97,0,0,0
126.7,8,11.08,0,0,0
35.38,1,2.97,0,0,0
203.38,21,36.03,0,0,0
3.83,2,58.0,0,0,0
65.74,9,64.09,0,0,0
227.26,19,5.66,0,0,0
124.48,1,23.0,0,0,0
45.4,23,63.47,0,1,0
178.09,9,96.93,0,0,0
125.69,7,5.29,0,0,0
238.62,16,30.53,0,0,0
199.22,21,51.3,1,0,0
141.28,0,13.03,0,0,0
100.47,5,51.78,0,0,0
21.44,6,63.49,0,0,0
45.44,14,7.49,0,0,0
81.48,17,22.09,0,0,0
137.18,8,45.08,0,0,0
108.14,7,16.4,0,0,0
50.99,9,61.7,0,0,0
0.97,3,14.67,0,0,0
102.85,19,30.86,1,0,0
50.45,7,37.52,0,0,0
198.98,0,12.98,1,0,0
3.64,7,31.37,0,0,0
131.86,22,13.05,0,0,0
425.74,11,21.24,0,0,0
28.75,22,4.11,0,0,0
95.7,14,25.52,0,0,0
14.38,12,22.97,0,0,0
147.4,15,44.65,0,0,0
119.95,22,31.62,0,0,0
78.48,17,21.1,0,0,0
110.53,0,26.46,0,0,0
340.34,16,11.07,1,0,0
32.78,15,49.87,1,0,0
3.42,22,12.7,0,0,0
296.71,4,20.52,0,0,0
129.1,19,69.78,0,0,0
331.99,20,24.4,0,0,0
136.3,9,19.68,0,0,0
249.24,5,26.16,0,0,0
84.23,11,54.3,0,0,0
207.86,9,18.94,0,0,0
366.35,21,18.9,0,0,0
127.34,16,10.03,1,0,0
29.91,1,34.84,0,0,0
46.96,18,53.61,0,0,0
33.22,19,17.14,0,0,0
42.53,5,40.84,1,0,0
54.88,12,26.96,0,0,0
121.5,8,38.43,0,0,0
133.01,11,7.68,0,0,0
83.4,17,19.06,0,0,0
143.34,7,39.87,0,0,0
12.76,17,9.34,0,0,0
13.78,22,6.77,0,0,0
28.28,21,4.14,0,0,0
109.5,1,10.47,0,1,0
36.12,7,17.0,0,0,0
49.96,9,41.5,0,0,0
76.7,8,9.53,1,0,0
250.59,23,34.59,0,0,0
2.09,17,21.65,1,0,0
157.21,7,9.79,0,0,0
165.79,18,31.2,0,0,0
240.41,2,23.82,0,0,0
404.91,8,22.37,0,0,0
3.05,12,5.54,0,0,0
25.05,8,56.1,0,0,0
325.96,19,58.53,0,0,0
92.02,11,47.9,0,0,0
124.72,22,17.14,0,0,0
163.16,12,14.7,0,0,0
170.48,7,54.1,0,0,0
402.67,14,17.23,0,0,0
868.86,12,9.53,0,0,0
191.03,20,57.75,0,0,0
50.79,12,52.08,0,0,0
317.73,16,25.19,0,0,0
7.57,14,39.32,0,0,0
39.42,21,27.19,0,0,0
341.52,18,11.12,0,0,0
44.4,2,17.49,0,0,0
37.39,13,12.64,0,0,0
22.3,9,42.33,0,0,0
293.97,16,12.35,0,0,0
103.99,7,40.3,0,0,0
168.54,17,29.53,0,0,0
40.98,11,20.6,0,1,0
212.85,16,12.18,0,0,0
214.07,22,30.69,0,1,0
56.23,10,47.03,0,0,0
79.32,8,4.4,0,0,0
35.3,21,12.03,0,0,0
563.0,23,57.9,0,0,0
155.6,23,24.5,0,0,0
408.96,22,43.78,0,0,0
54.23,14,60.74,0,0,0
228.41,8,20.46,0,0,0
217.77,11,9.06,0,0,0
176.48,10,3.45,0,0,0
505.62,16,53.22,0,0,0
75.02,5,32.01,0,0,0
21.01,7,16.16,0,0,0
167.08,9,33.54,0,0,0
196.02,14,16.7,0,0,0
128.37,3,44.25,0,0,0
34.76,17,23.92,1,0,0
105.31,10,10.93,0,0,0
56.14,8,38.49,0,0,0
83.65,8,8.0,0,0,0
155.44,7,10.91,0,0,0
205.1,2,52.65,0,0,0
39.64,20,52.76,0,0,0
77.96,17,51.43,0,0,0
47.03,13,11.62,0,0,0
33.22,2,3.45,0,0,0
229.45,16,31.85,0,0,0
359.95,3,12.95,0,0,0
69.36,20,31.93,0,0,0
208.71,17,19.3,1,0,0
340.95,14,32.58,0,0,0
280.74,18,50.52,0,0,0
30.28,21,25.36,0,0,0
469.53,5,46.97,0,0,0
70.9,14,36.92,0,0,0
62.15,6,20.05,0,0,0
9.67,11,10.32,0,0,0
99.88,15,69.38,0,0,0
17.31,8,43.03,0,0,0
42.86,19,33.51,0,0,0
57.18,4,11.84,0,0,0
248.19,10,19.01,0,0,0
312.5,1,60.49,0,0,0
54.03,21,24.9,0,0,0
293.53,15,32.99,0,0,0
291.98,3,58.19,0,0,0
217.0,4,24.84,0,0,0
23.8,6,15.67,0,1,0
175.83,5,6.58,0,0,0
435.13,23,30.24,0,1,0
172.11,21,30.51,0,0,0
60.43,9,85.0,0,0,0
104.15,13,39.73,0,1,0
155.65,7,15.23,0,0,0
107.18,13,13.91,1,0,0
19.17,13,16.27,0,0,0
56.11,19,24.91,0,0,0
243.22,22,15.79,0,1,0
296.44,2,21.18,1,0,0
22.15,0,3.43,0,0,0
456.7,8,73.35,0,1,0
59.81,8,39.38,0,0,0
162.85,21,24.97,1,0,0
209.04,1,8.84,0,1,0
250.65,15,8.85,0,0,0
437.12,7,9.82,0,0,0
56.3,5,78.83,0,0,0
293.33,22,31.19,0,0,0
21.18,12,30.95,0,0,0
183.14,0,21.44,0,0,0
203.21,18,40.18,0,0,0
169.85,14,26.65,0,0,0
43.62,0,47.2,0,0,0
309.59,9,4.83,0,0,0
27.74,0,17.32,0,0,0
8.27,11,34.86,0,0,0
189.59,10,18.45,0,0,0
96.79,16,5.24,0,0,0
283.67,3,39.65,0,0,0
72.53,22,69.54,0,0,0
27.64,6,11.53,0,0,0
271.59,11,12.95,0,0,0
119.41,12,23.63,0,0,0
31.46,4,62.16,0,0,0
191.15,5,12.29,0,0,0
107.34,1,13.37,0,0,0
139.07,20,14.29,0,0,0
92.68,6,43.65,1,0,0
264.66,13,47.33,1,1,1
265.41,21,3.1,0,0,0
185.37,13,17.69,0,0,0
16.71,9,96.56,0,0,0
273.82,3,23.24,0,0,0
166.76,2,10.2,0,0,0
179.12,22,68.58,0,0,0
67.64,13,15.28,0,0,0
317.14,5,4.14,0,0,0
193.85,22,42.31,0,0,0
17.92,14,6.6,0,0,0
78.58,7,28.71,0,0,0
326.23,4,26.26,0,0,0
7.25,2,16.76,0,0,0
488.24,2,1.16,0,0,0
170.52,12,39.32,0,0,0
149.7,1,38.22,0,0,0
47.32,23,8.46,0,0,0
42.91,0,69.52,1,0,0
427.25,11,23.09,1,0,0
53.13,7,20.99,0,0,0
224.09,18,17.13,0,0,0
74.91,8,14.59,0,0,0
22.49,13,43.52,0,0,0
1.62,17,17.36,0,0,0
117.87,9,38.42,0,0,0
558.08,8,23.53,0,0,0
69.1,5,39.18,0,0,0
66.29,0,45.52,0,0,0
63.26,4,25.44,0,1,0
110.27,9,22.66,0,1,0
87.15,12,27.65,1,0,0
317.93,21,27.0,0,0,0
105.64,22,32.1,0,0,0
106.32,3,5.41,1,0,0
22.34,0,19.99,0,0,0
608.9,20,15.11,0,0,0
43.15,1,21.01,0,0,0
11.43,23,42.34,0,0,0
163.22,3,66.85,0,0,0
135.72,16,8.95,1,0,0
80.46,9,5.93,0,0,0
82.28,22,19.2,0,0,0
230.61,11,20.83,0,0,0
32.67,1,6.34,0,0,0
257.43,2,25.44,1,0,0
156.94,13,29.81,0,0,0
81.44,14,9.29,0,0,0
91.88,12,17.85,0,1,0
44.49,8,34.42,0,0,0
209.22,1,13.02,0,0,0
107.89,18,8.82,0,0,0
58.04,15,8.19,1,0,0
135.97,10,19.06,1,1,0
818.58,11,7.22,0,0,0
85.71,0,43.44,0,0,0
380.16,1,32.39,0,0,0
63.47,15,44.69,0,0,0
8.44,1,62.05,0,0,0
34.27,18,12.39,0,0,0
81.37,9,19.12,1,0,0
37.2,18,34.35,0,0,0
0.03,9,31.84,0,0,0
369.77,15,25.94,0,0,0
278.57,12,38.85,0,0,0
203.39,15,24.83,0,0,0
27.56,17,54.06,1,0,0
19.24,23,23.12,1,0,0
10.5,7,33.51,0,0,0
193.12,23,10.18,0,0,0
396.36,17,38.16,0,0,0
84.46,12,6.28,0,0,0
19.03,6,17.25,0,0,0
107.74,20,16.68,0,1,0
64.35,22,41.65,0,0,0
70.46,23,12.93,1,0,0
145.66,17,30.73,0,0,0
190.26,5,18.59,0,0,0
17.58,8,32.68,0,0,0
5.44,5,25.99,0,0,0
775.89,17,10.7,0,0,0
39.74,16,1.81,0,0,0
8.3,11,12.85,0,0,0
31.59,2,13.3,0,0,0
5.96,4,44.41,1,0,0
74.59,6,15.37,0,0,0
243.23,9,19.99,1,0,0
62.61,9,20.55,0,0,0
88.1,18,29.41,0,0,0
168.86,3,21.62,0,0,0
106.66,9,49.17,0,0,0
296.47,17,30.46,0,0,0
301.53,2,7.68,0,0,0
1.49,20,11.17,0,0,0
225.79,2,23.17,0,0,0
92.63,4,23.58,0,0,0
674.32,15,6.67,0,1,0
99.02,19,20.23,0,0,0
650.23,12,53.72,0,0,0
210.71,10,11.65,0,0,0
42.87,12,5.31,0,0,0
115.96,18,41.97,1,0,0
726.81,5,10.43,0,0,0
292.29,23,29.55,0,0,0
15.37,12,33.26,0,0,0
183.82,3,45.25,0,0,0
63.6,21,40.71,0,0,0
1.05,4,14.39,0,1,0
77.5,18,30.86,0,0,0
40.13,4,75.19,0,0,0
256.28,20,21.86,0,0,0
61.72,13,28.55,0,0,0
263.62,3,7.36,0,0,0
0.09,11,35.69,0,0,0
55.19,5,12.89,0,0,0
41.4,18,17.59,0,0,0
39.9,9,17.58,0,0,0
10.59,0,10.72,0,0,0
31.08,22,23.41,0,0,0
121.64,22,2.62,0,0,0
51.66,15,6.89,0,0,0
81.04,3,13.07,0,0,0
70.95,8,103.43,0,0,0
313.01,17,4.34,0,0,0
353.55,16,40.35,0,0,0
101.87,14,36.65,0,0,0
60.11,18,15.87,0,0,0
16.94,6,25.46,0,1,0
459.93,17,35.74,0,0,0
9.32,5,16.72,0,0,0
53.0,18,51.66,0,0,0
53.09,20,67.04,0,0,0
57.94,11,25.12,0,0,0
26.92,2,11.19,0,0,0
229.29,0,36.27,1,0,0
19.6,4,23.24,0,0,0
151.14,0,94.47,0,0,0
19.83,7,32.35,0,0,0
10.97,6,37.52,0,0,0
360.24,14,41.76,0,0,0
31.63,10,31.43,0,0,0
258.27,17,18.71,0,0,0
118.0,13,14.86,0,0,0
12.16,8,41.32,0,0,0
466.67,4,30.96,0,1,0
42.55,22,28.96,0,0,0
294.54,3,27.26,0,0,0
27.73,11,25.92,0,0,0
288.56,0,42.44,0,0,0
2.0,23,8.26,1,0,0
107.55,12,10.71,0,0,0
220.09,0,11.56,1,0,0
409.53,2,24.26,0,0,0
359.87,21,34.27,0,0,0
256.91,7,34.15,1,0,0
328.64,23,28.53,0,0,0
33.33,17,30.71,0,0,0
50.15,15,11.11,1,0,0
51.16,19,26.15,1,0,0
70.99,19,15.98,0,0,0
74.96,15,28.74,0,0,0
117.97,1,7.51,0,0,0
26.13,16,23.6,0,0,0
176.28,9,85.06,0,0,0
27.51,6,46.37,0,0,0
55.73,9,31.19,0,0,0
104.98,18,38.42,0,0,0
238.77,19,21.5,0,0,0
201.76,8,36.81,0,0,0
155.57,21,1.49,0,0,0
25.4,16,9.12,0,0,0
118.79,8,19.45,0,0,0
13.73,8,53.19,0,1,0
71.07,4,19.49,0,0,0
80.04,23,20.03,1,0,0
6.09,6,8.79,1,0,0
48.03,10,19.08,0,0,0
467.34,7,67.29,0,0,0
460.67,13,30.37,0,0,0
65.16,1,11.74,0,0,0
6.61,9,41.21,0,0,0
29.6,20,32.52,1,0,0
74.69,23,31.9,0,1,0
442.84,15,59.96,0,0,0
22.83,15,5.04,0,0,0
216.28,18,40.13,0,0,0
17.26,10,50.69,0,0,0
596.54,5,3.76,0,0,0
72.1,5,21.97,1,0,0
223.9,6,9.91,0,0,0
62.92,15,19.26,0,0,0
148.2,12,36.34,0,0,0
31.98,2,40.44,0,0,0
23.68,23,75.22,0,0,0
417.25,23,22.13,0,0,0
374.51,8,53.78,0,0,0
327.68,23,22.34,0,0,0
147.3,2,88.89,0,1,0
247.75,5,39.76,0,0,0
10.73,16,29.21,0,0,0
61.15,2,12.25,0,0,0
56.47,1,51.04,0,0,0
151.44,11,36.93,0,0,0
66.0,23,26.58,0,0,0
24.11,5,60.42,0,0,0
136.12,9,77.0,0,0,0
252.61,10,57.15,0,0,0
72.22,15,56.33,0,0,0
21.28,15,29.21,0,0,0
32.85,23,55.73,0,0,0
40.67,17,66.62,0,0,0
53.48,21,44.72,0,0,0
154.42,22,40.34,0,0,0
137.8,23,16.73,0,0,0
178.65,8,26.69,0,0,0
67.53,20,31.64,0,0,0
260.59,18,9.81,0,0,0
34.24,1,11.23,0,0,0
94.96,23,39.93,0,0,0
242.12,0,51.99,0,0,0
29.8,15,71.71,0,0,0
17.46,21,13.87,0,0,0
322.72,17,87.72,0,0,0
62.99,2,27.47,0,0,0
172.74,23,17.54,1,0,0
3.85,0,5.03,0,0,0
175.7,5,51.1,1,0,0
56.99,18,30.23,1,0,0
8.6,21,87.91,0,0,0
141.17,18,16.75,0,0,0
41.32,10,60.86,1,0,0
73.36,7,26.58,0,0,0
12.6,4,11.95,0,1,0
23.88,19,32.97,0,0,0
53.07,8,19.42,0,0,0
14.11,14,54.93,0,0,0
362.58,20,29.55,1,0,0
0.91,13,7.31,0,0,0
99.21,3,3.98,1,0,0
19.73,23,42.78,0,0,0
55.16,23,37.72,0,0,0
390.67,7,47.96,0,0,0
26.46,19,63.09,0,0,0
506.47,16,24.23,1,0,0
34.56,1,9.54,0,0,0
202.97,19,33.15,0,0,0
118.67,15,95.14,1,0,0
323.75,9,21.25,0,0,0
121.11,1,23.21,0,0,0
114.72,10,14.85,0,0,0
32.62,9,40.84,0,0,0
27.27,18,51.97,0,0,0
372.42,13,16.36,0,0,0
59.59,10,9.33,0,0,0
69.8,8,1.12,0,1,0
213.96,6,30.09,0,0,0
62.06,14,12.1,0,0,0
455.68,19,6.28,0,0,0
200.87,16,18.44,0,0,0
136.48,2,27.58,0,0,0
319.16,14,11.64,1,0,0
7.63,13,59.1,0,0,0
44.57,7,9.72,0,0,0
93.83,3,40.9,0,0,0
38.62,9,36.4,0,0,0
204.33,1,14.57,0,0,0
377.38,13,38.1,0,0,0
82.69,7,24.38,0,0,0
62.81,22,37.92,0,0,0
488.76,9,26.47,0,0,0
88.28,17,5.67,0,0,0
100.72,14,3.12,0,0,0
65.0,4,68.72,0,0,0
360.44,21,4.54,0,0,0
126.23,12,24.98,0,0,0
215.43,17,14.18,0,0,0
250.54,1,20.03,0,0,0
62.75,12,48.54,0,0,0
85.29,13,19.7,0,0,0
283.05,9,44.12,0,0,0
67.71,3,64.47,0,0,0
236.93,14,35.76,0,0,0
424.51,7,10.64,0,0,0
146.41,14,21.03,1,1,0
203.0,13,39.89,0,0,0
245.29,20,23.06,0,0,0
279.69,8,11.35,1,0,0
75.39,19,55.59,0,0,0
7.89,2,17.97,0,0,0
77.09,14,47.65,0,0,0
168.02,23,21.16,1,0,0
89.77,16,20.77,0,0,0
207.32,15,18.05,0,0,0
66.24,3,100.16,0,0,0
151.07,10,8.19,0,0,0
30.95,7,34.99,0,0,0
207.57,2,29.28,0,0,0
118.35,18,37.09,1,0,0
34.24,13,6.67,0,0,0
51.78,8,41.97,0,0,0
207.11,2,9.0,0,0,0
98.84,3,65.13,0,0,0
36.51,3,9.08,0,0,0
512.92,10,21.52,0,0,0
188.36,18,22.31,0,0,0
472.45,15,45.61,0,0,0
83.56,22,57.69,0,0,0
96.68,21,39.2,0,0,0
342.35,16,30.28,0,0,0
111.68,9,67.22,0,0,0
184.28,23,67.11,0,0,0
43.59,16,37.88,0,0,0
88.79,15,42.96,1,0,0
19.76,19,23.69,0,0,0
34.6,21,99.49,0,0,0
0.14,5,16.06,0,0,0
6.01,6,34.39,1,1,1
567.7,13,66.14,0,0,0
41.63,10,70.11,0,0,0
163.29,11,33.74,0,0,0
274.05,13,26.75,0,1,0
120.0,4,28.37,0,0,0
24.93,4,17.0,0,0,0
195.36,19,9.11,0,0,0
137.54,21,17.01,0,0,0
197.1,22,20.34,0,0,0
220.29,14,78.94,0,0,0
555.81,0,63.19,0,0,0
127.84,23,26.63,0,0,0
62.7,22,112.76,0,0,0
156.82,8,61.84,0,0,0
10.63,2,13.32,0,0,0
341.53,3,11.01,0,0,0
19.07,15,54.05,0,0,0
59.59,6,53.37,0,0,0
253.72,21,24.14,0,0,0
136.44,13,28.82,1,0,0
75.04,15,13.22,0,0,0
96.21,17,17.89,0,0,0
289.19,15,45.84,0,0,0
62.33,15,10.77,0,0,0
305.63,1,17.15,1,0,0
13.84,9,9.07,0,0,0
224.95,6,49.79,0,0,0
282.14,14,30.49,0,0,0
30.1,8,22.64,0,0,0
84.41,6,60.18,1,0,0
27.14,23,10.61,0,0,0
183.93,15,49.23,0,0,0
114.97,2,12.02,0,0,0
151.31,16,24.15,0,0,0
32.81,22,26.83,1,0,0
35.69,7,2.54,0,0,0
6.36,1,67.54,0,0,0
58.31,19,37.84,0,0,0
123.06,2,12.33,0,0,0
292.72,7,23.32,0,0,0
164.91,1,24.28,0,0,0
85.74,18,4.98,0,0,0
459.02,16,30.52,1,0,0
190.54,4,45.77,0,0,0
399.24,19,39.48,0,0,0
112.49,16,28.87,0,0,0
44.94,9,73.55,0,0,0
8.14,8,82.75,0,0,0
194.24,21,17.56,0,0,0
